Row	Col	ControlType	ProbeName	SystematicName	logFC	t	P.Value	adj.P.Val	B
14408	176	58	0	A_07_P008469	b3953	0.0818379197296684	0.444929461946143	0.668865468648146	0.741861091221925	-7.63710740958637
7665	94	39	0	A_07_P052260	Z5398	-0.0680762896288791	-0.443929214202319	0.669556877404383	0.74254100723268	-7.63759713609569
1604	20	46	0	A_07_P001060	b2254	-0.0671977846052281	-0.442918136914471	0.670256116428259	0.743229446828433	-7.63809110175797
968	12	66	0	A_07_P009724	b0631	0.0713229770057093	0.442755740436167	0.670368458537034	0.743267006819944	-7.63817034153336
14997	183	73	0	A_07_P037736	c_5093	0.220547176419893	0.44197849175257	0.670906264543394	0.743663178929532	-7.63854921047528
5118	63	34	0	A_07_P020464	b1564	0.107068141395907	0.441901097286314	0.670959827699875	0.743663178929532	-7.63858690171808
3655	45	47	0	A_07_P011148	b4082	-0.170208737259078	-0.4418989557043	0.670961309874555	0.743663178929532	-7.63858794458323
11580	142	18	0	A_07_P012976	b3310	0.0659721549060058	0.441648323736581	0.671134781288086	0.743768415626623	-7.63870995922804
378	5	50	0	A_07_P062154	ECs1206	0.0639649041615815	0.441340563494496	0.671347822238372	0.743838124918581	-7.63885969560726
1490	19	14	0	A_07_P054808	ECs2278	0.0824867318965403	0.441309475420847	0.671369344120535	0.743838124918581	-7.63887481555698
3500	43	56	0	A_07_P015366	b2008	0.0646181688912725	0.441217132833026	0.671433273654335	0.743838124918581	-7.63891972119835
8638	106	28	0	A_07_P053612	ECs0283	0.0896440111329543	0.440759751475233	0.671749964926026	0.744101937525356	-7.63914201141862
1496	19	20	0	A_07_P039714	c_4420	-0.29768905667353	-0.440516236140454	0.671918603931296	0.744201709125028	-7.63926027208728
14399	176	49	0	A_07_P053279	ECs3229	-0.118839704506296	-0.440301238466837	0.672067510518139	0.744220374176399	-7.63936463186015
7395	91	15	0	A_07_P031951	c_2529	0.0905415586069831	0.440193553185365	0.672142098793635	0.744220374176399	-7.63941688405962
72	1	72	0	A_07_P033198	c_3599	0.0552545876248261	0.440151586983735	0.672171167765951	0.744220374176399	-7.63943724405982
7366	90	68	0	A_07_P049039	ABH-0244158	0.0825593859832465	0.439826046739106	0.672396681751812	0.744383049269888	-7.63959511804128
14392	176	42	0	A_07_P044580	Z2977	0.0835174505554535	0.439627110965787	0.672534509608412	0.744448623934893	-7.63969153930575
13626	167	14	0	A_07_P019267	b3898	0.103444061267701	0.439282198551579	0.672773505409147	0.744626156021903	-7.63985861511174
728	9	72	0	A_07_P019992	b2624	0.126202688503403	0.439006003634023	0.67296491449988	0.744750983776477	-7.63999231429671
7743	95	35	0	A_07_P016711	b0591	-0.062806179898958	-0.438710659139196	0.673169623025082	0.744890498749249	-7.64013519493124
14942	183	18	0	A_07_P035147	c_2085	0.239735323282131	0.438179747463245	0.673537681011556	0.745210713064065	-7.6403918076249
115	2	33	0	A_07_P045656	Z4258	-0.0712368206658824	-0.437563191336782	0.673965231267658	0.74556536943211	-7.64068944543121
1226	15	78	0	A_07_P045579	Z4190	0.0948165139412002	0.437477166309576	0.674024895373518	0.74556536943211	-7.64073094169994
7677	94	51	0	A_07_P033552	c_0938	0.0872401543583198	0.437377008194342	0.674094364845501	0.74556536943211	-7.64077924563828
9873	121	33	0	A_07_P015896	b1844	0.0731668263117321	0.436828027286205	0.674475196619886	0.7458994818895	-7.64104381968865
12709	155	81	0	A_07_P018721	b1735	-0.358860889549539	-0.436624982221352	0.674616075922417	0.745968184816382	-7.64114159454392
10682	131	22	0	A_07_P055043	ECs2625	0.0854369433618092	0.43591016360164	0.675112150205527	0.746360282065657	-7.64148546631776
9397	115	49	0	A_07_P062466	ECs1290	0.0965963664755545	0.435886951567215	0.675128261902296	0.746360282065657	-7.64149662375622
9570	117	58	0	A_07_P005226	b0956	-0.0748824125391172	-0.435743217714439	0.675228032964697	0.746383466943822	-7.64156570040869
11864	145	56	0	A_07_P034737	c_1776	-0.139322583695592	-0.434763444013061	0.675908314509593	0.747048256130089	-7.64203599000609
5331	66	1	0	A_07_P034116	c_3917	0.223377001024347	0.434223331782367	0.676283464998353	0.747375683171672	-7.64229481242642
4839	60	1	0	A_07_P036541	c_3672	0.0806568113113995	0.433598915020528	0.676717292803544	0.747767871842646	-7.64259365227935
2261	28	47	0	A_07_P008951	b4062	-0.064512475042868	-0.433367723799026	0.676877951122818	0.747858153859248	-7.64270419440351
8917	109	61	0	A_07_P043291	Z4180	0.0563714165682098	0.433212873566391	0.676985568868526	0.747889819025272	-7.64277820336738
3362	41	82	0	A_07_P052741	Z4105	0.0762670545583563	0.432884971758903	0.677213480253373	0.747974990394728	-7.6429348373691
15643	191	63	0	A_07_P000033	b3060	-0.104862097403243	-0.432874730076819	0.677220599411443	0.747974990394728	-7.64293972785687
12676	155	48	0	A_07_P009633	b1509	-0.0568713585721572	-0.432537092197059	0.677455316462545	0.748146992833534	-7.64310089109505
1771	22	49	0	A_07_P053567	ECs0274	0.0738406971896592	0.431537772547542	0.678150239362211	0.748804332347114	-7.64357719082628
9240	113	56	0	A_07_P012196	b3013	0.109650694670676	0.431425615691603	0.678228253482855	0.748804332347114	-7.64363058203762
12694	155	66	0	A_07_P047610	Z2048	0.206659704125853	0.431340144836187	0.678287708143818	0.748804332347114	-7.64367126076251
6885	84	79	0	A_07_P008519	b3963	0.0559280055279322	0.4307912171192	0.678669607280136	0.749138622556515	-7.64393233281684
3309	41	29	0	A_07_P054523	ECs2191	0.0569079295437372	0.429444588397137	0.679606904425131	0.750085830658919	-7.64457145386921
5445	67	33	0	A_07_P033168	c_3593	0.0750806515021646	0.428659963154436	0.680153305460954	0.750601434151947	-7.64494296498006
9147	112	45	0	A_07_P036481	c_3661	-0.101108174850152	-0.428188643055541	0.680481623305744	0.750855168235866	-7.64516581861432
14023	172	1	0	A_07_P030870	c_0391	0.212048848219867	0.428102314204114	0.680541767240806	0.750855168235866	-7.64520661206517
6301	77	69	0	A_07_P008419	b0345	0.0499094636542668	0.427759557253587	0.680780584794689	0.750881996376055	-7.64536849960391
8687	106	77	0	A_07_P056498	ECs3909	-0.109384552414776	-0.427723792171598	0.680805506519046	0.750881996376055	-7.64538538469403
15195	186	25	0	A_07_P045673	Z4268	-0.0578642464817859	-0.427701872491628	0.680820780737478	0.750881996376055	-7.64539573255231
13692	167	80	0	A_07_P014781	b1361	-0.155256288052701	-0.427612329237787	0.680883178512873	0.750881996376055	-7.6454379989493
1698	21	58	0	A_07_P010892	b0041	-0.119140417539349	-0.426754764741551	0.681480901865921	0.751453678984168	-7.64584236136062
6829	84	23	0	A_07_P052720	Z3749	-0.0978286426439574	-0.426606890549596	0.681583994802095	0.751479874143342	-7.64591200944533
479	6	69	0	A_07_P048413	Z2399	0.0602642712893524	0.426356078798596	0.681758868803303	0.751529392400143	-7.64603008807631
2596	32	54	0	A_07_P012891	b3292	-0.0733370185133936	-0.426227638111492	0.68184842978043	0.751529392400143	-7.64609053052066
3883	48	29	0	A_07_P015198	b1968	0.0797580643447117	0.426201101998085	0.681866933940755	0.751529392400143	-7.64610301589264
10285	126	35	0	A_07_P050808	Z2036	-0.0756516548696546	-0.425959367975731	0.682035510545236	0.751627731923732	-7.64621671883211
12793	157	1	0	A_07_P037031	c_5303	0.115331851651543	0.425252490871481	0.682528571317228	0.752083600222986	-7.64654885553398
12872	157	80	0	A_07_P047803	Z2101	0.338296740335492	0.42429718262854	0.683195178221472	0.752718220528527	-7.64699688586489
5571	68	77	0	A_07_P059688	ECs4023	0.0580044668196823	0.42419938807962	0.683263435399522	0.752718220528527	-7.6470426963681
1161	15	13	0	A_07_P063043	ECs0913	0.109547468683779	0.422938962283707	0.684143448731159	0.753600040281607	-7.64763222429179
2033	25	65	0	A_07_P038478	c_1551	0.164798756711952	0.422607392353235	0.68437503295842	0.753767478160715	-7.64778702869563
2695	33	71	0	A_07_P021314	b0440	-0.0674823441385553	-0.421639966840991	0.68505093414349	0.754424188839337	-7.64823804155377
11749	144	23	0	A_07_P054957	ECs2497	0.0669615847533412	0.421135245927249	0.685403683450218	0.754724911606657	-7.64847295060226
8156	100	38	0	A_07_P050858	Z2047	0.150528711336346	0.42095117846942	0.68553234879907	0.754778845498639	-7.64855855315832
7473	92	11	0	A_07_P063421	ECs3699	-0.151223929187963	-0.419872448805455	0.686286615378591	0.755499467630414	-7.64905951024308
6748	83	24	0	A_07_P011901	b2952	-0.0740625776231664	-0.419786997205035	0.686346380802334	0.755499467630414	-7.64909914114621
4045	50	27	0	A_07_P054996	ECs2588	0.0874242430562021	0.417916330971672	0.6876553312444	0.75685234691459	-7.6499647931718
6644	82	2	0	A_07_P015744	b1810	-0.0966458299167205	-0.417015901734002	0.688285787649389	0.757458229419659	-7.65038015158349
1554	19	78	0	A_07_P002763	b0160	0.068459104888732	0.416541351988609	0.688618160165196	0.757735968062818	-7.6505987121129
3724	46	34	0	A_07_P032997	c_3557	0.0682361097923631	0.416177424499184	0.688873102638931	0.757928450249269	-7.6507661630097
9000	110	62	0	A_07_P060037	ECs4379	0.0618031484264827	0.415246711074494	0.68952529063343	0.758421713720981	-7.65119376846826
1265	16	35	0	A_07_P059864	ECs4292	0.0583816732870648	0.41520170403112	0.689556835942739	0.758421713720981	-7.65121442325246
15550	190	52	0	A_07_P038722	c_1638	0.0898637243818508	0.415194858320614	0.689561634139051	0.758421713720981	-7.65121756472164
8406	103	42	0	A_07_P021134	b0404	-0.0716246597934268	-0.414846550524302	0.689805784924671	0.758602158923311	-7.65137733647552
1429	18	35	0	A_07_P061055	ECs1612	-0.143683851892251	-0.414605046228202	0.689975093373922	0.758700265200579	-7.65148804135504
5973	73	69	0	A_07_P059608	ECs0230	0.0579329392337598	0.414305789610916	0.690184915577761	0.758842892670058	-7.65162513429313
12929	158	55	0	A_07_P031718	c_2465	-0.136477359873408	-0.413750176949873	0.690574556865296	0.759178943289405	-7.65187941611105
3340	41	60	0	A_07_P055921	ECs3507	-0.0922447632587686	-0.413641387078441	0.690650860887331	0.759178943289405	-7.65192916673769
4018	49	82	0	A_07_P050748	Z1963	0.0617087549190465	0.413404614767999	0.690816943531783	0.759273391637625	-7.65203740171898
8430	103	66	0	A_07_P000871	b2217	-0.0562165168679411	-0.413075345760278	0.691047937408472	0.759439153397499	-7.65218782098116
7571	93	27	0	A_07_P057367	ECs4550	0.0708818257175298	0.412697957581537	0.691312731387983	0.759642017599418	-7.65236008154875
3068	38	34	0	A_07_P053312	ECs3238	0.0917634026488891	0.412067596992247	0.691755125030999	0.760039965699296	-7.65264747692384
2578	32	36	0	A_07_P058651	ECs1955	0.118836374238166	0.411514575895183	0.692143345850459	0.760378308037061	-7.65289926570056
11956	146	66	0	A_07_P061495	ECs5030	0.0638252530554488	0.41085892171368	0.692603741904887	0.760795853336784	-7.65319736416746
3458	43	14	0	A_07_P011519	b4157	-0.102625404360667	-0.410248721476508	0.693032343958403	0.761178381490491	-7.65347438831449
7141	88	7	0	A_07_P041077	c_1005	0.116858434276284	0.409431094244682	0.693606828204054	0.761721029188266	-7.65384496475546
5641	69	65	0	A_07_P062091	ECs1194	0.18576714454966	0.409105265303194	0.693835822737284	0.76188417725105	-7.65399244447261
950	12	48	0	A_07_P060489	ECs1393	-0.154209033805158	-0.408487983719193	0.694269744658957	0.762186413744941	-7.6542715362588
2021	25	53	0	A_07_P045619	Z4198	0.0758907379778656	0.408484776735898	0.694271999344526	0.762186413744941	-7.65427298518088
12274	150	56	0	A_07_P062021	ECs1179	0.179394328185345	0.40834743927468	0.694368558201278	0.762204077330224	-7.6543350243357
11077	136	7	0	A_07_P009817	b0650	0.0533899317927108	0.407528880479402	0.69494419275768	0.762747554322219	-7.65470437614286
8410	103	46	0	A_07_P046599	Z1059	0.0630566846172268	0.407258475748329	0.695134396082015	0.762865951855821	-7.65482623291292
10337	127	5	0	A_07_P054538	ECs2194	0.0977007361982419	0.407081934958606	0.695258587815712	0.762865951855821	-7.65490574852874
7278	89	62	0	A_07_P049358	Z4881	-0.0520086042231304	-0.407032049520304	0.695293682682781	0.762865951855821	-7.65492821141655
8127	100	9	0	A_07_P055959	ECs3514	0.275869980416659	0.406769367436972	0.695478494983897	0.762912435231094	-7.65504645093624
2409	30	31	0	A_07_P013328	b2454	-0.0823359757317612	-0.406742872940345	0.695497136636455	0.762912435231094	-7.65505837269068
13437	164	71	0	A_07_P061996	ECs1174	-0.112252979819484	-0.405865641817855	0.696114486245002	0.7634618195881	-7.65545268155835
12454	152	72	0	A_07_P041984	c_4890	-0.0657435425473999	-0.405783567351468	0.696172258455073	0.7634618195881	-7.65548953173647
4827	59	71	0	A_07_P048314	Z2370	0.0796729920741631	0.405687646052485	0.696239780152239	0.7634618195881	-7.65553258989002
12345	151	45	0	A_07_P048413	Z2399	0.0836238618885598	0.404734083841079	0.6969111776884	0.76410958155626	-7.65596010489604
10728	131	68	0	A_07_P036262	c_0327	-0.0671111052050713	-0.403159247127513	0.698020639762232	0.765228080459187	-7.65666404963094
1082	14	16	0	A_07_P063562	ECs4362	0.0538565350841265	0.403014072668314	0.698122953577037	0.765228080459187	-7.65672880963832
15300	187	48	0	A_07_P044705	Z3058	0.145575072402044	0.402938737132468	0.698176050009247	0.765228080459187	-7.65676240681381
3772	46	82	0	A_07_P049276	Z0248	-0.0828929426239265	-0.402799986759802	0.698273845849971	0.765228080459187	-7.65682426918178
3202	40	4	0	A_07_P053421	ECs3349	0.109633385519722	0.402712866516955	0.698335254169047	0.765228080459187	-7.65686310163588
4611	57	19	0	A_07_P009981	b0693	-0.172896293144385	-0.401575436460021	0.69913721188808	0.766018238404151	-7.65736935458157
11075	136	5	0	A_07_P041092	c_1151	0.0772988487784317	0.401133035197173	0.699449241619512	0.766271480062459	-7.65756589016394
15693	192	31	0	A_07_P015203	b1969	0.120202762151982	0.400952559060011	0.699576550759958	0.766322318584286	-7.65764600659803
14088	172	66	0	A_07_P043991	Z0721	0.0665434335112066	0.400828898626362	0.699663787601078	0.766329254874816	-7.65770088162822
2250	28	36	0	A_07_P050111	Z1766	-0.102531226779442	-0.400547533965555	0.699862295506283	0.766458048680254	-7.65782567838125
3194	39	78	0	A_07_P031791	c_2486	-0.0955981918463882	-0.399046824466673	0.700921492233412	0.767493527575196	-7.65848988591729
2161	27	29	0	A_07_P034914	c_1890	0.05879158017975	0.398978320055778	0.700969859275023	0.767493527575196	-7.65852014864068
10439	128	25	0	A_07_P031433	c_2396	0.138760863262243	0.398268044975419	0.701471430218779	0.767953928228418	-7.65883362844684
3536	44	10	0	A_07_P001627	b1085	0.0796950984800919	0.397960290075231	0.701688804652291	0.768103126969433	-7.65896928974742
14129	173	25	0	A_07_P039935	c_4504	-0.0955332788932014	-0.397095392018211	0.702299860317929	0.76868318429991	-7.65935000668431
606	8	32	0	A_07_P056231	ECs3729	-0.0662970095372988	-0.396550099386319	0.702685232552258	0.769016120477757	-7.65958962917592
5982	73	78	0	A_07_P038663	c_1597	-0.0580587653858842	-0.394698734861755	0.703994328477731	0.770359782733488	-7.66040083312886
1348	17	36	0	A_07_P037244	c_5421	-0.14033792292062	-0.394526399669644	0.704116240414464	0.770404184960818	-7.66047615917519
3659	45	51	0	A_07_P019280	b3900	0.127876789795211	0.392859572402552	0.705295847851205	0.77158073664204	-7.66120308402242
7751	95	43	0	A_07_P031488	c_2408	0.196516198177691	0.392776760091983	0.705354476201797	0.77158073664204	-7.66123912251802
12100	148	46	0	A_07_P021245	b0426	-0.0610499074009995	-0.392376490102391	0.705637883822463	0.771801620735147	-7.66141321033548
13018	159	62	0	A_07_P006392	b2885	0.138227363569109	0.392057217493286	0.705863977391267	0.771959772988117	-7.66155194813282
7465	92	3	0	A_07_P055934	ECs3509	0.10426735242491	0.391284492686048	0.706411314078176	0.772469171894307	-7.66188728182665
9811	120	53	0	A_07_P006843	b1178	0.087449074088378	0.391146322203814	0.706509202411943	0.772487032811489	-7.66194717571117
567	7	75	0	A_07_P012607	b3227	0.0610132022722973	0.390869682389502	0.706705208452053	0.772612157716741	-7.66206703198246
3426	42	64	0	A_07_P041449	c_0230	-0.0550530599149902	-0.390657512184758	0.706855552149215	0.772687338714064	-7.66215890114025
7118	87	66	0	A_07_P061466	ECs5002	-0.0704556963353723	-0.389783826146249	0.707474791339407	0.773275008489137	-7.66253670020672
10929	134	23	0	A_07_P001534	b1066	-0.0653836887770339	-0.389077771196696	0.707975390379607	0.773732883082455	-7.66284141872847
12858	157	66	0	A_07_P038448	c_1545	0.121937457584201	0.388304239087441	0.708524006606003	0.774243123047076	-7.66317464977518
7950	97	78	0	A_07_P034086	c_3883	0.219464811363255	0.388058927674715	0.708698028339497	0.774343952524133	-7.66328019478378
14007	171	67	0	A_07_P017404	b4341	0.116053203810382	0.386530577909272	0.709782640054615	0.775439580922412	-7.66393632232369
1530	19	54	0	A_07_P021099	b0397	-0.100107035752895	-0.385996306332898	0.710161960309722	0.775764512519166	-7.66416510058094
334	5	6	0	A_07_P054816	ECs2280	-0.0611440941679514	-0.385833466417936	0.710277590102643	0.775801353027242	-7.6642347691201
10550	129	54	0	A_07_P018890	b1768	0.0599694468345837	0.385712731792875	0.710363326870722	0.775805538120545	-7.66428640532027
1918	24	32	0	A_07_P006126	b2829	-0.0541863708314219	-0.38511519593577	0.710787717745754	0.776134545897341	-7.66454173281528
7529	92	67	0	A_07_P014878	b1380	-0.05310411725015	-0.385007439589266	0.71086426162435	0.776134545897341	-7.66458773667815
13499	165	51	0	A_07_P016314	b0505	0.0610819244339968	0.384942487969095	0.71091040120411	0.776134545897341	-7.66461546016096
5335	66	5	0	A_07_P054884	ECs2322	0.0729281240045122	0.384654082449324	0.711115290852771	0.776268760511403	-7.6647385067857
6435	79	39	0	A_07_P049401	Z4914	-0.0611836636612696	-0.384308450480301	0.711360868696124	0.776447355184338	-7.66488585195467
4222	52	40	0	A_07_P014812	b1367	0.13150353337794	0.384109419170728	0.711502300530608	0.776512246874746	-7.6649706425183
1767	22	45	0	A_07_P033393	c_0799	0.0894494304296573	0.382431500598699	0.712695108037337	0.777724431259177	-7.66568378387252
5801	71	61	0	A_07_P014465	b1296	0.0672450966073771	0.381891014962539	0.713079512583318	0.778054272916621	-7.66591285919372
9731	119	55	0	A_07_P018539	b1697	0.0729401902385836	0.381501929448917	0.713356292824711	0.778266621243453	-7.66607757330182
7352	90	54	0	A_07_P033562	c_0940	0.0737983810573499	0.381029138233359	0.713692679476207	0.778543943337398	-7.66627750568888
9691	119	15	0	A_07_P055993	ECs3569	-0.0552627356469113	-0.38016856745659	0.71430514056793	0.7791223274366	-7.66664080872359
