"subject"	"query.name"	"logFC.x"	"logFC.y"	"t"	"P.Value"	"adj.P.Val"	"B"
"5913"	"ECs3962"	"A_07_P056555"	-0.00973004867622604	0.060273808	0.602710929	0.565148962	0.643713856	-7.703162061
"5914"	"ECs3962"	"A_07_P045875"	-0.111961358994208	0.060273808	0.602710929	0.565148962	0.643713856	-7.703162061
"5915"	"ECs3963"	"A_07_P000131"	-0.979247739105721	-1.094821999	-6.248404928	0.000375348	0.001133929	-0.165001354
"5916"	"ECs3964"	"A_07_P000138"	0.625424093947589	0.393544205	3.781178582	0.006501396	0.013641465	-3.464615854
"5917"	"ECs3965"	"A_07_P000142"	0.638242915160369	0.836797809	6.843463508	0.0002119	0.000700649	0.320375592
"5918"	"ECs3966"	"A_07_P000149"	1.41786628983558	1.055778043	16.55888184	5.25e-07	5.87e-06	6.634937869
"5919"	"ECs3966"	"A_07_P045877"	1.45015322689007	1.055778043	16.55888184	5.25e-07	5.87e-06	6.634937869
"5920"	"ECs3966"	"A_07_P059647"	1.40372619971398	1.055778043	16.55888184	5.25e-07	5.87e-06	6.634937869
"5921"	"ECs3966"	"A_07_P034037"	1.37696676116953	1.055778043	16.55888184	5.25e-07	5.87e-06	6.634937869
"5922"	"ECs3967"	"A_07_P000154"	0.128200181084904	0.285566505	2.765396361	0.027042012	0.047939779	-4.962796496
"5923"	"ECs3967"	"A_07_P034044"	0.17986159180473	0.285566505	2.765396361	0.027042012	0.047939779	-4.962796496
"5924"	"ECs3968"	"A_07_P000160"	-0.0797536372315188	0.647810977	5.158188323	0.001193273	0.003109792	-1.464234617
"5925"	"ECs3968"	"A_07_P059654"	0.217072782539667	0.647810977	5.158188323	0.001193273	0.003109792	-1.464234617
"5926"	"ECs3968"	"A_07_P045884"	0.188694158272239	0.647810977	5.158188323	0.001193273	0.003109792	-1.464234617
"5927"	"ECs3969"	"A_07_P000165"	-1.00708124151097	-1.321276503	-16.63474146	5.09e-07	5.74e-06	6.820528275
"5928"	"ECs3970"	"A_07_P000170"	-1.49876348086188	-2.071378982	-23.37857263	4.54e-08	1.07e-06	9.480745695
"5929"	"ECs3971"	"A_07_P000173"	-2.60647586300388	-2.32611074	-30.82355114	6.29e-09	3.29e-07	11.49601792
"5930"	"ECs3971"	"A_07_P034047"	-2.40599001148896	-2.32611074	-30.82355114	6.29e-09	3.29e-07	11.49601792
"5931"	"ECs3972"	"A_07_P052093"	-0.364901984634492	-0.385061361	-3.281215316	0.012892621	0.02493212	-4.128263419
"5932"	"ECs3972"	"A_07_P000176"	0.0487738530941558	-0.385061361	-3.281215316	0.012892621	0.02493212	-4.128263419
"5933"	"ECs3972"	"A_07_P063483"	-0.241869453852363	-0.385061361	-3.281215316	0.012892621	0.02493212	-4.128263419
"5934"	"ECs3973"	"A_07_P034058"	-0.311011758326217	-0.55500892	-4.968252312	0.001483165	0.003761251	-1.954789663
"5935"	"ECs3973"	"A_07_P000185"	-0.276130050369015	-0.55500892	-4.968252312	0.001483165	0.003761251	-1.954789663
"5936"	"ECs3974"	"A_07_P000188"	-0.480576545815871	-0.837955735	-10.39681799	1.33e-05	6.91e-05	3.258079317
"5937"	"ECs3975"	"A_07_P000192"	-0.982374685399582	-0.82000987	-8.886921898	3.85e-05	0.000165975	2.047353343
"5938"	"ECs3976"	"A_07_P000199"	0.39932836414738	-0.08459711	-1.024768057	0.338584121	0.423230151	-7.698378664
"5939"	"ECs3977"	"A_07_P000202"	-1.00019191393498	-1.527944337	-14.31673346	1.46e-06	1.22e-05	5.645682274
"5940"	"ECs3977"	"A_07_P041768"	-1.1871296155201	-1.527944337	-14.31673346	1.46e-06	1.22e-05	5.645682274
"5941"	"ECs3978"	"A_07_P000206"	-1.08704244241176	-1.644845319	-13.20272906	2.57e-06	1.91e-05	5.091161044
"5942"	"ECs3979"	"A_07_P000212"	-3.30830160418513	-3.689076916	-41.4509574	7.49e-10	1.15e-07	13.64959259
"5943"	"ECs3980"	"A_07_P000219"	-3.81295367829896	-4.092995948	-25.87324037	2.2e-08	6.68e-07	10.18548915
"5944"	"ECs3981"	"A_07_P000224"	-3.51797509350944	-4.01100946	-46.70277604	3.17e-10	8.58e-08	14.45851828
"5945"	"ECs3982"	"A_07_P034061"	-3.32582146538871	-3.865724342	-19.87504563	1.44e-07	2.32e-06	8.187125188
"5946"	"ECs3982"	"A_07_P000229"	-3.02690170530199	-3.865724342	-19.87504563	1.44e-07	2.32e-06	8.187125188
"5947"	"ECs3983"	"A_07_P000235"	-2.45410854656263	-2.743536859	-17.03607487	4.3e-07	5.01e-06	7.131308478
"5948"	"ECs3983"	"A_07_P034067"	-2.12607634342529	-2.743536859	-17.03607487	4.3e-07	5.01e-06	7.131308478
"5949"	"ECs3984"	"A_07_P000240"	-2.43167502845796	-2.439106996	-29.00346408	9.72e-09	4.25e-07	11.08335543
"5950"	"ECs3985"	"A_07_P000243"	-1.92573061693096	-2.192128653	-9.414883702	2.61e-05	0.000118732	2.880283937
"5951"	"ECs3986"	"A_07_P000250"	-1.12225898628835	-0.355338538	-1.086629503	0.312150306	0.395800794	-6.425158632
"5952"	"ECs3987"	"A_07_P000254"	-0.0197334070583393	-0.655432246	-2.210881145	0.061572049	0.097731991	-5.789192078
"5953"	"ECs3988"	"A_07_P000257"	-2.12529431157044	-2.48387369	-2.899469149	0.022241139	0.040519073	-4.512363569
"5954"	"ECs3989"	"A_07_P000264"	-0.802842326981556	-1.183520096	-7.37080077	0.000131669	0.000473713	0.849211017
"5955"	"ECs3990"	"A_07_P000269"	1.02031847645889	0.342962857	1.533606747	0.167711806	0.231333927	-6.82124535
"5956"	"ECs3990"	"A_07_P000272"	1.19007316736517	0.342962857	1.533606747	0.167711806	0.231333927	-6.82124535
"5957"	"ECs3991"	"A_07_P000276"	1.05554861400713	1.077532209	3.349404646	0.011718958	0.022946652	-4.055559415
"5958"	"ECs3992"	"A_07_P000290"	-0.502229671432811	-0.715018235	-4.087075332	0.004354284	0.009592424	-2.790269957
"5959"	"ECs3993"	"A_07_P034071"	-0.453116543133781	-0.838952883	-2.821739153	0.024904181	0.044652674	-4.347674042
"5960"	"ECs3993"	"A_07_P000294"	-0.223572742494229	-0.838952883	-2.821739153	0.024904181	0.044652674	-4.347674042
"5961"	"ECs3994"	"A_07_P000296"	0.254161646395619	0.241536493	1.541609488	0.165786177	0.229126725	-6.435120405
"5962"	"ECs3995"	"A_07_P034083"	0.74404102975767	-0.084064355	-0.455967264	0.661815775	0.725978163	-7.165234137
"5963"	"ECs3995"	"A_07_P059659"	0.0416205147877027	-0.084064355	-0.455967264	0.661815775	0.725978163	-7.165234137
"5964"	"ECs3995"	"A_07_P045889"	0.210275592590971	-0.084064355	-0.455967264	0.661815775	0.725978163	-7.165234137
"5965"	"ECs3998"	"A_07_P000316"	0.708223147755678	0.276987481	0.929773308	0.382530557	0.468096608	-6.715177109
"5966"	"ECs4000"	"A_07_P059662"	-0.294558664248348	0.761802768	3.012347137	0.018894696	0.034955827	-3.836304403
"5967"	"ECs4000"	"A_07_P000330"	-0.64675882451611	0.761802768	3.012347137	0.018894696	0.034955827	-3.836304403
"5968"	"ECs4000"	"A_07_P045892"	-0.161493185963234	0.761802768	3.012347137	0.018894696	0.034955827	-3.836304403
"5969"	"ECs4001"	"A_07_P000331"	-0.00859072102680903	1.21575154	6.81857281	0.000216863	0.000712233	0.840275157
"5970"	"ECs4002"	"A_07_P000343"	-0.109685747818728	-0.428117413	-4.165933686	0.003935718	0.008818656	-2.867375
"5971"	"ECs4003"	"A_07_P000346"	-0.249292432450194	-1.006156201	-4.546103124	0.00244953	0.005830435	-2.115927096
"5972"	"ECs4004"	"A_07_P000355"	-0.561067447154828	-0.454904838	-2.145371107	0.067909561	0.106461776	-5.273483996
"5973"	"ECs4006"	"A_07_P059666"	-0.735208475431534	-0.474248335	-3.950978286	0.005195427	0.01119598	-3.07546875
"5974"	"ECs4006"	"A_07_P045896"	-0.386023156966426	-0.474248335	-3.950978286	0.005195427	0.01119598	-3.07546875
"5975"	"ECs4006"	"A_07_P034086"	0.219464811363255	-0.474248335	-3.950978286	0.005195427	0.01119598	-3.07546875
"5976"	"ECs4007"	"A_07_P000370"	-0.682098320341604	-0.637658881	-7.347729068	0.000134362	0.000482134	0.725956909
"5977"	"ECs4008"	"A_07_P041771"	-0.369404519272595	-0.381844814	-3.855217307	0.005892693	0.012482002	-3.490637667
"5978"	"ECs4008"	"A_07_P000373"	-0.518727016836166	-0.381844814	-3.855217307	0.005892693	0.012482002	-3.490637667
"5979"	"ECs4009"	"A_07_P034095"	0.409820635852877	0.298397698	2.677410137	0.030771581	0.053471125	-5.259238227
"5980"	"ECs4009"	"A_07_P000379"	0.548942349790615	0.298397698	2.677410137	0.030771581	0.053471125	-5.259238227
"5981"	"ECs4010"	"A_07_P040238"	-0.0724980214042319	-0.161008056	-1.295542055	0.235024053	0.310168184	-6.803290489
"5982"	"ECs4010"	"A_07_P000381"	-0.828018302986555	-0.161008056	-1.295542055	0.235024053	0.310168184	-6.803290489
"5983"	"ECs4011"	"A_07_P000390"	-1.18874153130689	-1.12974524	-3.424226057	0.010561427	0.020973182	-3.205295042
"5984"	"ECs4012"	"A_07_P000391"	-1.34811024725224	-1.084373774	-4.156388122	0.003983965	0.008908499	-2.149628869
"5985"	"ECs4013"	"A_07_P045901"	-0.550738097155694	-1.344884689	-3.467086868	0.009954093	0.019889989	-3.243485986
"5986"	"ECs4013"	"A_07_P034096"	-0.335502062032096	-1.344884689	-3.467086868	0.009954093	0.019889989	-3.243485986
"5987"	"ECs4014"	"A_07_P034105"	-0.71815805944451	-0.7232364	-1.071948148	0.318269986	0.401603666	-6.502543943
"5988"	"ECs4014"	"A_07_P059680"	-0.792564205961727	-0.7232364	-1.071948148	0.318269986	0.401603666	-6.502543943
"5989"	"ECs4014"	"A_07_P059680"	-0.543577442429905	-0.7232364	-1.071948148	0.318269986	0.401603666	-6.502543943
"5990"	"ECs4014"	"A_07_P059680"	-0.618747191869367	-0.7232364	-1.071948148	0.318269986	0.401603666	-6.502543943
"5991"	"ECs4014"	"A_07_P059680"	-0.57227678414789	-0.7232364	-1.071948148	0.318269986	0.401603666	-6.502543943
"5992"	"ECs4014"	"A_07_P059680"	-0.505689277054794	-0.7232364	-1.071948148	0.318269986	0.401603666	-6.502543943
"5993"	"ECs4014"	"A_07_P045910"	-0.552842191421093	-0.7232364	-1.071948148	0.318269986	0.401603666	-6.502543943
"5994"	"ECs4015"	"A_07_P000396"	-0.154025908033694	-0.219499761	-1.053628401	0.32604002	0.409893883	-7.011242376
"5995"	"ECs4016"	"A_07_P000404"	-0.558164388264052	0.032876144	0.205557603	0.842813982	0.879843059	-7.693252093
"5996"	"ECs4016"	"A_07_P034110"	0.0486519849672762	0.032876144	0.205557603	0.842813982	0.879843059	-7.693252093
"5997"	"ECs4017"	"A_07_P000407"	0.271156467436713	0.442861107	2.891267958	0.022507441	0.040878419	-4.439069913
"5998"	"ECs4020"	"A_07_P059684"	0.830671346521841	1.153126862	10.99392015	9.11e-06	5.14e-05	3.756635862
"5999"	"ECs4020"	"A_07_P045924"	0.794032339019378	1.153126862	10.99392015	9.11e-06	5.14e-05	3.756635862
"6000"	"ECs4021"	"A_07_P052098"	0.185830124702655	0.6581059	3.718932925	0.007065973	0.014649296	-2.946575825
"6001"	"ECs4021"	"A_07_P000439"	0.374869681463268	0.6581059	3.718932925	0.007065973	0.014649296	-2.946575825
"6002"	"ECs4022"	"A_07_P000441"	0.0420201778184438	-0.053127035	-0.571870245	0.584771789	0.661530109	-7.949503513
"6003"	"ECs4022"	"A_07_P045927"	-0.120974896733706	-0.053127035	-0.571870245	0.584771789	0.661530109	-7.949503513
"6004"	"ECs4023"	"A_07_P045934"	-0.0150937500595791	-0.133816545	-1.009389461	0.345421024	0.430496213	-7.272418053
"6005"	"ECs4023"	"A_07_P059688"	0.0580044668196823	-0.133816545	-1.009389461	0.345421024	0.430496213	-7.272418053
"6006"	"ECs4026"	"A_07_P000449"	0.116596136164518	0.096717772	0.987470903	0.355349941	0.440459839	-7.529059293
"6007"	"ECs4027"	"A_07_P034004"	0.301911865566243	0.204565813	1.992160992	0.085377912	0.130041887	-6.405270988
"6008"	"ECs4027"	"A_07_P000455"	0.429344863462895	0.204565813	1.992160992	0.085377912	0.130041887	-6.405270988
"6009"	"ECs4028"	"A_07_P000458"	0.59852342181718	0.292730377	3.757644382	0.006708895	0.014020693	-3.881445779
"6010"	"ECs4029"	"A_07_P000461"	0.503201026305049	0.375907419	1.663423004	0.138880313	0.195916601	-6.624612474
"6011"	"ECs4030"	"A_07_P000466"	0.582957995562693	0.022539762	0.331026932	0.750027103	0.801241589	-8.197232715
"6012"	"ECs4031"	"A_07_P000475"	-0.0214686310396454	-0.208964928	-3.113871323	0.01633792	0.03076731	-4.795763791
"6013"	"ECs4032"	"A_07_P000479"	1.60317455287015	1.046764054	6.65777079	0.000252244	0.000804267	-0.162020609
"6014"	"ECs4033"	"A_07_P000481"	-0.758921058015399	-0.763483399	-5.555692463	0.000769077	0.002121659	-0.959293009
"6015"	"ECs4033"	"A_07_P045936"	-0.486026069943144	-0.763483399	-5.555692463	0.000769077	0.002121659	-0.959293009
"6016"	"ECs4033"	"A_07_P059691"	-0.407850127094737	-0.763483399	-5.555692463	0.000769077	0.002121659	-0.959293009
"6017"	"ECs4034"	"A_07_P000486"	-3.94579349410196	-2.733428129	-13.20329002	2.57e-06	1.91e-05	5.185118886
"6018"	"ECs4035"	"A_07_P000491"	0.191326850158092	-0.3517219	-2.054530237	0.077786794	0.11984912	-6.127505331
"6019"	"ECs4036"	"A_07_P000496"	0.399433337360944	0.627111518	3.13770427	0.015792584	0.029863831	-4.342676646
"6020"	"ECs4037"	"A_07_P000501"	0.213635864484474	-0.147417488	-1.443643003	0.190800546	0.259448864	-7.035908492
"6021"	"ECs4038"	"A_07_P000510"	-0.238154130616462	-0.425647386	-5.69640981	0.0006616	0.001856081	-1.206114049
"6022"	"ECs4039"	"A_07_P000511"	-0.184761490281362	0.311246226	1.868616949	0.102615443	0.151811964	-6.135469702
"6023"	"ECs4040"	"A_07_P000516"	0.656843596543655	0.536811273	3.929766558	0.005341764	0.011443584	-3.257920904
"6024"	"ECs4041"	"A_07_P000523"	-1.66092594261251	-1.680401636	-15.84174771	7.18e-07	7.33e-06	6.438299054
"6025"	"ECs4041"	"A_07_P034111"	-1.69053998866894	-1.680401636	-15.84174771	7.18e-07	7.33e-06	6.438299054
"6026"	"ECs4042"	"A_07_P041776"	-1.96320624847323	-2.26876396	-22.35898055	6.24e-08	1.32e-06	8.988404368
"6027"	"ECs4042"	"A_07_P000526"	-1.93622287706806	-2.26876396	-22.35898055	6.24e-08	1.32e-06	8.988404368
"6028"	"ECs4043"	"A_07_P000534"	2.34227193619036	2.20873032	17.8274541	3.12e-07	3.9e-06	7.035201195
"6029"	"ECs4044"	"A_07_P034116"	0.223377001024347	1.500276168	26.74425307	1.74e-08	5.92e-07	10.24265964
"6030"	"ECs4044"	"A_07_P000538"	2.04500748635206	1.500276168	26.74425307	1.74e-08	5.92e-07	10.24265964
"6031"	"ECs4045"	"A_07_P045943"	1.27781318924635	0.610547071	10.598998	1.17e-05	6.24e-05	2.947685073
"6032"	"ECs4045"	"A_07_P045943"	1.05049128728737	0.610547071	10.598998	1.17e-05	6.24e-05	2.947685073
"6033"	"ECs4045"	"A_07_P045943"	1.22975377364541	0.610547071	10.598998	1.17e-05	6.24e-05	2.947685073
"6034"	"ECs4045"	"A_07_P000545"	1.05263947350032	0.610547071	10.598998	1.17e-05	6.24e-05	2.947685073
"6035"	"ECs4045"	"A_07_P045943"	0.981453937298089	0.610547071	10.598998	1.17e-05	6.24e-05	2.947685073
"6036"	"ECs4045"	"A_07_P059698"	0.981171502093862	0.610547071	10.598998	1.17e-05	6.24e-05	2.947685073
"6037"	"ECs4045"	"A_07_P045943"	1.24972958058638	0.610547071	10.598998	1.17e-05	6.24e-05	2.947685073
"6038"	"ECs4046"	"A_07_P000550"	1.03203240352123	1.197310924	15.91064996	6.96e-07	7.19e-06	6.151989626
"6039"	"ECs4047"	"A_07_P034129"	1.67423677960312	1.375253895	24.40585757	3.34e-08	8.65e-07	9.607047796
"6040"	"ECs4047"	"A_07_P063493"	1.71014584684737	1.375253895	24.40585757	3.34e-08	8.65e-07	9.607047796
"6041"	"ECs4047"	"A_07_P000554"	1.67738728037852	1.375253895	24.40585757	3.34e-08	8.65e-07	9.607047796
"6042"	"ECs4047"	"A_07_P052103"	1.55807297670642	1.375253895	24.40585757	3.34e-08	8.65e-07	9.607047796
"6043"	"ECs4048"	"A_07_P000559"	1.14123218879943	1.165818461	11.64274108	6.14e-06	3.75e-05	3.892674548
"6044"	"ECs4049"	"A_07_P000561"	1.53531445682325	1.210052698	6.585369037	0.00027025	0.00085519	-0.534058985
"6045"	"ECs4050"	"A_07_P034132"	-0.131632369511653	1.036679519	7.95745166	8e-05	0.000307345	0.87112893
"6046"	"ECs4050"	"A_07_P000566"	0.565300745428999	1.036679519	7.95745166	8e-05	0.000307345	0.87112893
"6047"	"ECs4051"	"A_07_P000572"	0.781368886923596	1.236676981	18.75125913	2.18e-07	3.04e-06	7.540040648
"6048"	"ECs4052"	"A_07_P059701"	-5.00241024942948	-4.599568391	-21.32635476	8.74e-08	1.62e-06	8.690240588
"6049"	"ECs4052"	"A_07_P000576"	-4.06852522608623	-4.599568391	-21.32635476	8.74e-08	1.62e-06	8.690240588
"6050"	"ECs4052"	"A_07_P045946"	-4.91286334605566	-4.599568391	-21.32635476	8.74e-08	1.62e-06	8.690240588
"6051"	"ECs4052"	"A_07_P041781"	-4.92180220894707	-4.599568391	-21.32635476	8.74e-08	1.62e-06	8.690240588
"6052"	"ECs4053"	"A_07_P000583"	-0.200357597299527	0.495292503	4.933426943	0.001544347	0.003896517	-1.938107206
"6053"	"ECs4054"	"A_07_P000590"	0.954223067912228	1.218196328	14.78609809	1.16e-06	1.02e-05	5.619411725
"6054"	"ECs4055"	"A_07_P000591"	0.0855618103858286	-0.130946716	-2.085785092	0.074237243	0.115061411	-6.409992903
"6055"	"ECs4056"	"A_07_P000598"	-0.191391242902511	-0.255313031	-2.55008448	0.037139727	0.062955523	-5.586642194
"6056"	"ECs4057"	"A_07_P000601"	0.117641645117663	0.264108773	4.107017366	0.004244032	0.009409183	-3.574073901
"6057"	"ECs4058"	"A_07_P000609"	0.174453492367001	-0.19310583	-2.895754418	0.022361348	0.040694228	-5.268749634
"6058"	"ECs4059"	"A_07_P000614"	1.72455633154965	0.557909112	6.11962687	0.000427015	0.001271735	-0.94699018
"6059"	"ECs4060"	"A_07_P000616"	1.18259717234146	0.507690302	7.540477845	0.000113623	0.000416745	0.621577455
"6060"	"ECs4061"	"A_07_P000621"	0.00518041684512121	0.713597784	7.111811886	0.00016576	0.000573705	0.26904983
"6061"	"ECs4062"	"A_07_P012391"	1.72479770427167	1.788629524	11.44113541	6.93e-06	4.16e-05	3.718125645
"6062"	"ECs4063"	"A_07_P012400"	2.63713990834238	2.055323136	27.15981445	1.56e-08	5.56e-07	10.4658124
"6063"	"ECs4064"	"A_07_P012404"	1.85050811994307	1.000032425	13.88217774	1.81e-06	1.44e-05	5.099561246
"6064"	"ECs4065"	"A_07_P012406"	1.16102646225269	0.990018878	12.82005463	3.15e-06	2.24e-05	4.454070341
"6065"	"ECs4066"	"A_07_P012413"	0.715482484770963	0.283488412	3.901267681	0.005545472	0.011829042	-3.681595352
"6066"	"ECs4067"	"A_07_P012418"	0.105356636678376	0.485601533	5.047946973	0.001352988	0.00347793	-1.801494509
"6067"	"ECs4068"	"A_07_P012421"	0.566597468478807	0.353376974	5.849160217	0.00056346	0.001616436	-1.239645943
"6068"	"ECs4069"	"A_07_P012426"	0.530698094129968	0.249736649	1.719829017	0.127853593	0.182290604	-6.794907506
"6069"	"ECs4070"	"A_07_P010562"	0.466201055381317	-0.605354972	-7.12526987	0.000163762	0.000567869	0.325577929
"6070"	"ECs4070"	"A_07_P048605"	0.0341318704645246	-0.605354972	-7.12526987	0.000163762	0.000567869	0.325577929
"6071"	"ECs4070"	"A_07_P035537"	0.359955428798287	-0.605354972	-7.12526987	0.000163762	0.000567869	0.325577929
"6072"	"ECs4070"	"A_07_P058955"	0.230941961247838	-0.605354972	-7.12526987	0.000163762	0.000567869	0.325577929
"6073"	"ECs4071"	"A_07_P012436"	-0.364299951356625	-0.648950823	-7.409235594	0.000127315	0.000459652	0.528891661
"6074"	"ECs4071"	"A_07_P034152"	0.21322369784042	-0.648950823	-7.409235594	0.000127315	0.000459652	0.528891661
"6075"	"ECs4072"	"A_07_P012441"	0.154392970321969	0.305332585	1.122570556	0.297567734	0.379947606	-7.546092512
"6076"	"ECs4073"	"A_07_P012449"	0.881896298256745	0.603800601	2.765332845	0.027044527	0.047939779	-5.287012409
"6077"	"ECs4074"	"A_07_P012451"	1.1700521367499	0.473798466	5.135836713	0.001223888	0.003178967	-1.992539629
"6078"	"ECs4075"	"A_07_P012460"	0.206733016846131	0.457553982	6.149492261	0.000414361	0.001237421	-0.630214363
"6079"	"ECs4076"	"A_07_P012461"	0.435029977994541	0.199098766	2.494283669	0.040345547	0.067634483	-5.705732937
"6080"	"ECs4077"	"A_07_P012468"	0.747114660614174	0.285767461	3.925937586	0.005368654	0.011487743	-3.532314774
"6081"	"ECs4078"	"A_07_P012474"	0.851197577386894	0.132346976	1.853083818	0.105008315	0.154765491	-6.653930387
"6082"	"ECs4079"	"A_07_P012476"	0.571979612911869	-0.06168851	-0.741376319	0.481884644	0.567442271	-7.986627475
"6083"	"ECs4080"	"A_07_P012485"	0.184373829152257	-0.070193485	-1.059530773	0.323520353	0.407100789	-7.698516552
"6084"	"ECs4081"	"A_07_P012490"	-0.138347498669346	-0.386860369	-5.398981367	0.000912193	0.002454522	-1.747195253
"6085"	"ECs4082"	"A_07_P012495"	-0.327819016590003	-0.926426689	-9.412698457	2.62e-05	0.000118819	2.336940715
"6086"	"ECs4083"	"A_07_P012498"	-0.427739459154293	-0.500708121	-3.764181459	0.006650548	0.013914719	-3.803215803
"6087"	"ECs4084"	"A_07_P012503"	-0.300523257701141	-0.488210508	-5.501993662	0.000815097	0.002221699	-1.526396168
"6088"	"ECs4085"	"A_07_P012510"	-0.311586466607658	-0.689967456	-5.977302117	0.000493551	0.001440842	-0.640173861
"6089"	"ECs4086"	"A_07_P052110"	-0.526923870138806	-0.620971105	-5.806895852	0.000588886	0.001679676	-1.253792516
"6090"	"ECs4086"	"A_07_P012512"	-0.486506080335971	-0.620971105	-5.806895852	0.000588886	0.001679676	-1.253792516
"6091"	"ECs4086"	"A_07_P063500"	-0.342003118410423	-0.620971105	-5.806895852	0.000588886	0.001679676	-1.253792516
"6092"	"ECs4087"	"A_07_P012516"	-0.817810804496099	-0.788313119	-8.660718671	4.57e-05	0.000190812	1.816666027
"6093"	"ECs4088"	"A_07_P012521"	-1.01745693985046	-1.174982101	-16.47235801	5.45e-07	6.05e-06	6.7372837
"6094"	"ECs4089"	"A_07_P012528"	-1.39810620041244	-0.8605839	-9.757382392	2.05e-05	9.78e-05	2.524124939
"6095"	"ECs4090"	"A_07_P034156"	0.157983260259623	-0.363269814	-1.992823535	0.085293566	0.129949634	-5.906193826
"6096"	"ECs4090"	"A_07_P012531"	-0.202240504077867	-0.363269814	-1.992823535	0.085293566	0.129949634	-5.906193826
"6097"	"ECs4091"	"A_07_P012538"	-2.52453236022777	-2.912582996	-27.25937875	1.52e-08	5.49e-07	10.51134519
"6098"	"ECs4092"	"A_07_P012545"	-2.76959339013796	-3.084561141	-25.10282779	2.73e-08	7.74e-07	9.933045462
"6099"	"ECs4093"	"A_07_P045952"	-0.796183739278169	-2.061149792	-12.34553195	4.1e-06	2.74e-05	4.658413168
"6100"	"ECs4093"	"A_07_P059707"	-0.81479075452311	-2.061149792	-12.34553195	4.1e-06	2.74e-05	4.658413168
"6101"	"ECs4093"	"A_07_P012573"	-0.514491715384485	-2.061149792	-12.34553195	4.1e-06	2.74e-05	4.658413168
"6102"	"ECs4094"	"A_07_P045957"	-1.92109604599405	-2.302201324	-22.62470843	5.74e-08	1.24e-06	9.307422644
"6103"	"ECs4094"	"A_07_P034165"	-1.65461814815645	-2.302201324	-22.62470843	5.74e-08	1.24e-06	9.307422644
"6104"	"ECs4094"	"A_07_P059712"	-1.64688039074732	-2.302201324	-22.62470843	5.74e-08	1.24e-06	9.307422644
